82,0,64,412.520749665,272432.910881,166771.94,354.4:weixin
72,0.0296008586884,53,412.520749665,272432.910881,167571.9,353.0:weixin
54,0.00391101837158,64,412.520749665,272432.910881,168093.09,352.1:weixin
306,0.168585062027,64,412.520749665,272432.910881,168093.09,352.1:weixin
298,0.111744880676,53,412.520749665,272432.910881,171561.06,340.8:weixin
54,0.00160503387451,64,412.520749665,272432.910881,174363.81,330.7:weixin
861,13.6444439888,54,412.520749665,272432.910881,173829.41,331.7:weixin
54,0.0682671070099,64,412.520749665,272432.910881,161771.2475,291.95:weixin
74,0.128845930099,64,412.520749665,272432.910881,161771.2475,291.95:weixin
58,0.0229740142822,53,412.520749665,272432.910881,159883.89,309.1:weixin
54,0.00391507148743,64,412.520749665,272432.910881,159985.09,308.9:weixin
435,0.00383996963501,64,412.520749665,272432.910881,156624.6475,320.55:weixin
54,0.0203619003296,53,412.520749665,272432.910881,159159.25,301.5:weixin
1078,0.00288105010986,53,412.520749665,272432.910881,159159.25,301.5:weixin
54,0.0031750202179,64,412.520749665,272432.910881,129453.01,250.3:weixin
1078,0.00143313407898,53,412.520749665,272432.910881,129453.01,250.3:weixin
1078,0.000113964080811,53,412.520749665,272432.910881,94503.89,199.1:weixin
212,3.69548797607e-05,53,412.520749665,272432.910881,54311.89,147.9:weixin
1078,1.4066696167e-05,53,412.520749665,272432.910881,54484.9,140.0:weixin
54,0.00431299209595,64,412.520749665,272432.910881,8190.46,89.8:weixin
54,0.00181484222412,64,412.520749665,272432.910881,8154.34,90.4:weixin
54,0.00051212310791,64,412.520749665,272432.910881,8154.34,90.4:weixin
54,5.98430633545e-05,64,412.520749665,272432.910881,12848.3275,108.15:weixin
80,4.10841107368,64,412.520749665,272432.910881,12848.3275,108.15:weixin
96,0.00673604011536,64,412.520749665,272432.910881,14169.19,118.1:weixin
74,0.0106329917908,64,412.520749665,272432.910881,14345.8,116.0:weixin
66,0.00757694244385,59,412.520749665,272432.910881,14635.91,122.7:weixin
54,0.00368595123291,64,412.520749665,272432.910881,14628.24,128.6:weixin
417,0.00121402740479,64,412.520749665,272432.910881,14628.24,128.6:weixin
54,0.00602698326111,59,412.520749665,272432.910881,32446.44,147.6:weixin
287,0.00341200828552,59,412.520749665,272432.910881,32446.44,147.6:weixin
54,0.00266313552856,64,412.520749665,272432.910881,35550.0,155.0:weixin
54,9.99787306786,59,412.520749665,272432.910881,35550.0,155.0:weixin
54,0.129733800888,64,412.520749665,272432.910881,35367.0,156.0:weixin
54,2.02324008942,53,412.520749665,272432.910881,35367.0,156.0:weixin
54,0.126976013184,64,412.520749665,272432.910881,35367.0,156.0:weixin
54,5.1058049202,64,412.520749665,272432.910881,35326.96,156.2:weixin
54,0.00528812408447,59,412.520749665,272432.910881,35326.96,156.2:weixin
74,0.0516200065613,64,412.520749665,272432.910881,38328.2875,175.25:weixin
66,0.00391983985901,59,412.520749665,272432.910881,38549.7875,174.25:weixin
54,0.00211715698242,64,412.520749665,272432.910881,76241.7275,224.85:weixin
409,0.00145292282104,64,412.520749665,272432.910881,108554.0475,276.05:weixin
54,0.00573110580444,59,412.520749665,272432.910881,138707.55,309.5:weixin
279,0.0035388469696,59,412.520749665,272432.910881,136339.7475,315.45:weixin
54,0.00136113166809,64,412.520749665,272432.910881,139564.56,304.2:weixin
208,2.49281692505,64,412.520749665,272432.910881,139564.56,304.2:weixin
184,0.0646181106567,53,412.520749665,272432.910881,142172.55,296.5:weixin
54,0.00180697441101,64,412.520749665,272432.910881,144437.8,290.0:weixin
797,5.24468183517,54,412.520749665,272432.910881,144437.8,290.0:weixin
54,0.0888900756836,64,412.520749665,272432.910881,132990.0275,252.85:weixin
435,0.101269960403,64,412.520749665,272432.910881,131262.8,259.0:weixin
54,0.000100135803223,64,412.520749665,272432.910881,129837.7475,246.45:weixin
74,0.00750184059143,64,412.520749665,272432.910881,129837.7475,246.45:weixin
54,0.0163819789886,53,412.520749665,272432.910881,130201.6475,245.45:weixin
54,0.000344038009644,53,412.520749665,272432.910881,130201.6475,245.45:weixin
58,0.00541615486145,54,412.520749665,272432.910881,129837.7475,246.45:weixin
54,0.00274801254272,64,412.520749665,272432.910881,129837.7475,246.45:weixin
435,0.00196981430054,64,412.520749665,272432.910881,129837.7475,246.45:weixin
54,0.0213479995728,54,412.520749665,272432.910881,129379.6275,245.15:weixin
1078,0.0450100898743,54,412.520749665,272432.910881,129379.6275,245.15:weixin
1078,0.00475597381592,54,412.520749665,272432.910881,93289.2,206.0:weixin
1078,6.79492950439e-05,54,412.520749665,272432.910881,53803.76,154.8:weixin
173,3.81469726562e-05,54,412.520749665,272432.910881,13300.8275,121.35:weixin
54,0.00426602363586,64,412.520749665,272432.910881,14637.9475,127.45:weixin
54,0.00053882598877,64,412.520749665,272432.910881,14637.9475,127.45:weixin
54,6.00814819336e-05,64,412.520749665,272432.910881,14528.9275,134.35:weixin
54,0.0112040042877,64,412.520749665,272432.910881,14287.1275,140.85:weixin
54,1.88307905197,59,412.520749665,272432.910881,14287.1275,140.85:weixin
54,0.079628944397,64,412.520749665,272432.910881,14287.1275,140.85:weixin
177,7.19808602333,64,412.520749665,272432.910881,14287.1275,140.85:weixin
184,0.0628268718719,53,412.520749665,272432.910881,14561.11,134.7:weixin
54,0.00508499145508,64,412.520749665,272432.910881,14722.96,128.2:weixin
54,2.60170412064,64,412.520749665,272432.910881,16667.7475,142.95:weixin
54,0.00622606277466,59,412.520749665,272432.910881,16667.7475,142.95:weixin
74,0.0219550132751,64,412.520749665,272432.910881,16508.8475,143.95:weixin
58,0.00491189956665,59,412.520749665,272432.910881,16567.8475,143.55:weixin
54,0.00144696235657,64,412.520749665,272432.910881,16602.8275,143.35:weixin
409,0.000985145568848,64,412.520749665,272432.910881,22336.8475,166.05:weixin
54,0.00549983978271,59,412.520749665,272432.910881,19698.31,148.3:weixin
295,0.00274515151978,59,412.520749665,272432.910881,20029.7875,159.75:weixin
54,0.00558590888977,64,412.520749665,272432.910881,19529.11,147.7:weixin
409,0.357729911804,64,412.520749665,272432.910881,19529.11,147.7:weixin
295,0.0305821895599,59,412.520749665,272432.910881,16239.1475,129.95:weixin
54,0.00317692756653,64,412.520749665,272432.910881,15020.29,117.9:weixin
192,2.80183386803,64,412.520749665,272432.910881,14911.49,118.9:weixin
184,0.0640811920166,53,412.520749665,272432.910881,14744.54,112.6:weixin
54,0.00244688987732,64,412.520749665,272432.910881,14619.09,106.1:weixin
54,3.38456201553,54,412.520749665,272432.910881,20267.01,126.3:weixin
54,0.128566026688,64,412.520749665,272432.910881,20267.01,126.3:weixin
54,3.61651206017,59,412.520749665,272432.910881,91143.01,191.3:weixin
54,0.0770418643951,64,412.520749665,272432.910881,153569.01,256.3:weixin
349,2.80704092979,54,412.520749665,272432.910881,207545.01,321.3:weixin
54,0.0245461463928,64,412.520749665,272432.910881,210861.5475,306.55:weixin
74,0.0811920166016,64,412.520749665,272432.910881,210861.5475,306.55:weixin
66,0.0293319225311,53,412.520749665,272432.910881,211345.6475,305.55:weixin
54,0.00508499145508,64,412.520749665,272432.910881,259291.4475,369.95:weixin
508,0.00812792778015,64,412.520749665,272432.910881,254044.86,387.2:weixin
54,0.0265691280365,53,412.520749665,272432.910881,258351.05,364.5:weixin
283,0.112076044083,53,412.520749665,272432.910881,258351.05,364.5:weixin
54,0.000550985336304,53,412.520749665,272432.910881,262708.3475,353.05:weixin
54,0.0038959980011,64,412.520749665,272432.910881,262708.3475,353.05:weixin
54,0.00256395339966,64,412.520749665,272432.910881,262708.3475,353.05:weixin
54,0.0283451080322,53,412.520749665,272432.910881,262129.2475,354.05:weixin
74,8.38839578629,64,412.520749665,272432.910881,261776.0275,354.65:weixin
66,0.0276641845703,53,412.520749665,272432.910881,262356.3275,353.65:weixin
54,0.00143980979919,64,412.520749665,272432.910881,258379.4875,373.25:weixin
458,0.0102560520172,64,412.520749665,272432.910881,258379.4875,373.25:weixin
54,0.026221036911,53,412.520749665,272432.910881,304106.8475,418.05:weixin
1354,0.143676996231,53,412.520749665,272432.910881,337055.3475,483.05:weixin
1354,0.00125408172607,53,412.520749665,272432.910881,337055.3475,483.05:weixin
1354,0.000113964080811,53,412.520749665,272432.910881,337055.3475,483.05:weixin
54,0.00169897079468,64,412.520749665,272432.910881,298500.81,445.7:weixin
54,0.00156903266907,64,412.520749665,272432.910881,298500.81,445.7:weixin
54,0.000468015670776,64,412.520749665,272432.910881,298500.81,445.7:weixin
1354,0.00160002708435,53,412.520749665,272432.910881,298500.81,445.7:weixin
399,0.0001380443573,53,412.520749665,272432.910881,260696.81,380.7:weixin
54,3.38554382324e-05,53,412.520749665,272432.910881,265719.1475,363.45:weixin
54,0.00902795791626,64,412.520749665,272432.910881,265719.1475,363.45:weixin
54,7.5101852417e-05,64,412.520749665,272432.910881,265719.1475,363.45:weixin
54,0.000102996826172,64,412.520749665,272432.910881,265719.1475,363.45:weixin
54,0.0274450778961,53,412.520749665,272432.910881,263477.94,367.6:weixin
74,0.522861003876,64,412.520749665,272432.910881,263477.94,367.6:weixin
66,0.0279150009155,53,412.520749665,272432.910881,261199.5275,372.15:weixin
54,0.011195898056,64,412.520749665,272432.910881,261573.7475,371.55:weixin
458,0.0116410255432,64,412.520749665,272432.910881,261573.7475,371.55:weixin
54,0.0267329216003,53,412.520749665,272432.910881,265833.9275,351.35:weixin
1354,0.120378017426,53,412.520749665,272432.910881,265833.9275,351.35:weixin
1354,0.00635409355164,53,412.520749665,272432.910881,215764.4275,286.35:weixin
1354,7.79628753662e-05,53,412.520749665,272432.910881,157244.9275,221.35:weixin
1354,3.60012054443e-05,53,412.520749665,272432.910881,90275.4275,156.35:weixin
607,5.88893890381e-05,53,412.520749665,272432.910881,14855.9275,91.35:weixin
54,3.91006469727e-05,53,412.520749665,272432.910881,866.41,63.7:weixin
54,0.0597550868988,64,412.520749665,272432.910881,866.41,63.7:weixin
54,0.000487804412842,64,412.520749665,272432.910881,866.41,63.7:weixin
54,0.000147104263306,64,412.520749665,272432.910881,866.41,63.7:weixin
54,6.29425048828e-05,64,412.520749665,272432.910881,866.41,63.7:weixin
54,0.000149011611938,64,412.520749665,272432.910881,866.41,63.7:weixin
54,0.00304412841797,64,412.520749665,272432.910881,866.41,63.7:weixin
54,0.0259389877319,53,412.520749665,272432.910881,866.01,64.7:weixin
137,1.34987998009,64,412.520749665,272432.910881,860.01,65.3:weixin
54,0.00787591934204,54,412.520749665,272432.910881,592.1275,61.15:weixin
165,0.000421047210693,54,412.520749665,272432.910881,6128.14,78.6:weixin
54,0.00584888458252,64,412.520749665,272432.910881,5754.3475,73.05:weixin
54,0.0422141551971,64,412.520749665,272432.910881,83552.8475,138.05:weixin
54,0.00439190864563,64,412.520749665,272432.910881,125020.54,189.4:weixin
54,0.199815034866,64,412.520749665,272432.910881,125020.54,189.4:weixin
54,0.0220999717712,64,412.520749665,272432.910881,125020.54,189.4:weixin
54,0.0560359954834,64,412.520749665,272432.910881,125020.54,189.4:weixin
54,0.200882911682,64,412.520749665,272432.910881,125020.54,189.4:weixin
54,0.143428087234,64,412.520749665,272432.910881,125020.54,189.4:weixin
54,0.0483870506287,64,412.520749665,272432.910881,124768.74,190.4:weixin
54,0.228587865829,64,412.520749665,272432.910881,124611.9,191.0:weixin
54,0.572647094727,64,412.520749665,272432.910881,124611.9,191.0:weixin
54,0.0666279792786,64,412.520749665,272432.910881,125694.7275,208.65:weixin
54,0.200530052185,64,412.520749665,272432.910881,125694.7275,208.65:weixin
54,1.4095389843,64,412.520749665,272432.910881,185865.2275,273.65:weixin
54,0.269944906235,64,412.520749665,272432.910881,185476.7275,295.85:weixin
74,4.97067403793,64,412.520749665,272432.910881,185476.7275,295.85:weixin
66,0.00835204124451,53,412.520749665,272432.910881,185939.4275,294.85:weixin
54,0.00206899642944,64,412.520749665,272432.910881,186220.8875,294.25:weixin
403,0.00056004524231,64,412.520749665,272432.910881,186220.8875,294.25:weixin
54,0.00948405265808,53,412.520749665,272432.910881,188211.06,276.8:weixin
1354,0.00609493255615,53,412.520749665,272432.910881,187784.46,277.8:weixin
1081,0.000972986221313,53,412.520749665,272432.910881,127969.74,213.4:weixin
54,0.00492095947266,64,412.520749665,272432.910881,88966.8475,162.05:weixin
54,9.79900360107e-05,64,412.520749665,272432.910881,95476.09,187.1:weixin
54,0.00185012817383,64,412.520749665,272432.910881,95476.09,187.1:weixin
54,0.0103139877319,53,412.520749665,272432.910881,118819.7275,229.85:weixin
54,0.00473594665527,64,412.520749665,272432.910881,118819.7275,229.85:weixin
74,4.89715194702,64,412.520749665,272432.910881,118819.7275,229.85:weixin
66,0.0100529193878,53,412.520749665,272432.910881,119150.4275,228.85:weixin
54,0.00416111946106,64,412.520749665,272432.910881,119352.6875,228.25:weixin
407,0.000489950180054,64,412.520749665,272432.910881,119023.1875,229.25:weixin
54,0.00830602645874,53,412.520749665,272432.910881,118485.26,212.2:weixin
1354,0.00135707855225,53,412.520749665,272432.910881,118485.26,212.2:weixin
498,0.00420594215393,53,412.520749665,272432.910881,52835.34,164.6:weixin
54,0.00341796875,64,412.520749665,272432.910881,47396.34,142.4:weixin
54,0.00136804580688,64,412.520749665,272432.910881,116179.34,207.4:weixin
54,0.00771999359131,64,412.520749665,272432.910881,116179.34,207.4:weixin
54,0.00816988945007,53,412.520749665,272432.910881,176512.34,272.4:weixin
54,0.00140118598938,64,412.520749665,272432.910881,228395.34,337.4:weixin
74,7.41309499741,64,412.520749665,272432.910881,271828.34,402.4:weixin
66,0.0264990329742,53,412.520749665,272432.910881,307617.14,466.4:weixin
54,0.00369000434875,64,412.520749665,272432.910881,334845.46,530.8:weixin
555,0.00470495223999,64,412.520749665,272432.910881,353136.46,595.8:weixin
54,0.0258979797363,53,412.520749665,272432.910881,380200.5875,635.75:weixin
909,0.0739648342133,53,412.520749665,272432.910881,384848.0875,700.75:weixin
54,0.000527143478394,53,412.520749665,272432.910881,403521.4,723.0:weixin
54,0.00179886817932,64,412.520749665,272432.910881,403521.4,723.0:weixin
54,0.000335216522217,64,412.520749665,272432.910881,403521.4,723.0:weixin
54,0.0259518623352,53,412.520749665,272432.910881,402725.44,723.6:weixin
74,5.3181040287,64,412.520749665,272432.910881,401928.76,724.2:weixin
66,0.00990796089172,53,412.520749665,272432.910881,402451.96,723.8:weixin
54,0.00427508354187,64,412.520749665,272432.910881,402451.96,723.8:weixin
402,0.000547885894775,64,412.520749665,272432.910881,401655.04,724.4:weixin
54,0.0131950378418,53,412.520749665,272432.910881,414012.0,772.0:weixin
1354,0.00286507606506,53,412.520749665,272432.910881,413157.24,772.6:weixin
54,0.0030529499054,64,412.520749665,272432.910881,417850.24,707.6:weixin
1354,0.00343489646912,53,412.520749665,272432.910881,413157.24,772.6:weixin
1354,5.81741333008e-05,53,412.520749665,272432.910881,417850.24,707.6:weixin
1354,6.38961791992e-05,53,412.520749665,272432.910881,414093.24,642.6:weixin
1354,2.69412994385e-05,53,412.520749665,272432.910881,414093.24,642.6:weixin
1354,2.71797180176e-05,53,412.520749665,272432.910881,401886.24,577.6:weixin
1354,3.09944152832e-05,53,412.520749665,272432.910881,401886.24,577.6:weixin
1354,3.2901763916e-05,53,412.520749665,272432.910881,401886.24,577.6:weixin
1354,3.40938568115e-05,53,412.520749665,272432.910881,401886.24,577.6:weixin
1354,2.00271606445e-05,53,412.520749665,272432.910881,401886.24,577.6:weixin
54,0.00265383720398,64,412.520749665,272432.910881,401886.24,577.6:weixin
54,7.29560852051e-05,64,412.520749665,272432.910881,414093.24,642.6:weixin
66,0.000158071517944,64,412.520749665,272432.910881,417850.24,707.6:weixin
66,0.000147104263306,64,412.520749665,272432.910881,414012.0,772.0:weixin
66,0.000195026397705,64,412.520749665,272432.910881,414866.04,771.4:weixin
66,6.5803527832e-05,64,412.520749665,272432.910881,415719.36,770.8:weixin
66,0.000169992446899,64,412.520749665,272432.910881,416571.96,770.2:weixin
1354,0.0026261806488,53,412.520749665,272432.910881,416571.96,770.2:weixin
66,0.000931978225708,64,412.520749665,272432.910881,420178.36,705.8:weixin
