357,0,54,551.764980027,356919.340682,24715.4475,159.05:QQ
54,0.092148065567,64,551.764980027,356919.340682,23078.49,143.9:QQ
74,12.5664680004,64,551.764980027,356919.340682,23252.8875,154.25:QQ
66,0.0148079395294,56,551.764980027,356919.340682,23432.3875,153.25:QQ
169,0.00708699226379,64,551.764980027,356919.340682,56162.44,199.6:QQ
54,0.00130605697632,64,551.764980027,356919.340682,57142.5275,193.85:QQ
203,0.010143995285,64,551.764980027,356919.340682,56881.8275,194.85:QQ
54,0.0115089416504,56,551.764980027,356919.340682,57762.34,187.6:QQ
372,0.000550985336304,56,551.764980027,356919.340682,56905.2475,192.55:QQ
690,2.50339508057e-05,56,551.764980027,356919.340682,56002.1275,176.65:QQ
54,0.00105595588684,64,551.764980027,356919.340682,43081.51,156.7:QQ
54,0.00700902938843,64,551.764980027,356919.340682,43081.51,156.7:QQ
54,0.022567987442,54,551.764980027,356919.340682,43081.51,156.7:QQ
165,0.00455403327942,54,551.764980027,356919.340682,42852.7875,166.25:QQ
54,0.00728392601013,64,551.764980027,356919.340682,42861.1275,165.65:QQ
169,0.306385040283,64,551.764980027,356919.340682,42656.8275,166.65:QQ
54,0.00795006752014,54,551.764980027,356919.340682,43136.55,161.5:QQ
169,0.0204739570618,64,551.764980027,356919.340682,42560.0475,168.45:QQ
54,0.00715899467468,54,551.764980027,356919.340682,43181.91,162.7:QQ
261,0.0510840415955,54,551.764980027,356919.340682,43262.15,174.5:QQ
54,0.00551795959473,64,551.764980027,356919.340682,42897.91,168.7:QQ
261,0.00741291046143,54,551.764980027,356919.340682,42897.91,168.7:QQ
54,0.0023992061615,64,551.764980027,356919.340682,44730.96,174.8:QQ
993,0.0300168991089,64,551.764980027,356919.340682,44730.96,174.8:QQ
54,0.00770306587219,54,551.764980027,356919.340682,80458.2275,192.85:QQ
74,0.00251483917236,64,551.764980027,356919.340682,142682.7275,257.85:QQ
58,0.0111191272736,54,551.764980027,356919.340682,141526.76,261.8:QQ
153,0.00630307197571,64,551.764980027,356919.340682,141609.04,261.6:QQ
54,0.000479936599731,64,551.764980027,356919.340682,143149.7275,256.65:QQ
291,0.000418901443481,64,551.764980027,356919.340682,141525.2,262.0:QQ
54,0.00694012641907,54,551.764980027,356919.340682,198281.4275,315.15:QQ
54,0.000458955764771,54,551.764980027,356919.340682,244606.9275,380.15:QQ
245,0.00306606292725,54,551.764980027,356919.340682,282482.4275,445.15:QQ
153,0.00157785415649,64,551.764980027,356919.340682,318705.14,500.6:QQ
74,0.0142180919647,64,551.764980027,356919.340682,345472.4275,560.65:QQ
66,0.00906205177307,54,551.764980027,356919.340682,361005.2275,624.65:QQ
193,0.00203585624695,64,551.764980027,356919.340682,367850.9475,689.05:QQ
54,0.000288963317871,64,551.764980027,356919.340682,374285.79,747.1:QQ
290,0.00184512138367,64,551.764980027,356919.340682,364457.79,812.1:QQ
145,0.00554895401001,64,551.764980027,356919.340682,362680.91,865.3:QQ
54,0.00247406959534,54,551.764980027,356919.340682,345026.4875,925.75:QQ
383,0.00336694717407,56,551.764980027,356919.340682,311973.9875,990.75:QQ
54,0.00262594223022,64,551.764980027,356919.340682,297746.41,1039.3:QQ
1354,0.000226974487305,56,551.764980027,356919.340682,249932.41,1104.3:QQ
1354,0.000221014022827,56,551.764980027,356919.340682,249932.41,1104.3:QQ
153,0.0018949508667,64,551.764980027,356919.340682,249932.41,1104.3:QQ
54,0.000429153442383,64,551.764980027,356919.340682,204195.3275,1164.35:QQ
54,6.00814819336e-05,64,551.764980027,356919.340682,140124.8275,1229.35:QQ
161,0.0190238952637,64,551.764980027,356919.340682,67604.3275,1294.35:QQ
1354,0.00883889198303,56,551.764980027,356919.340682,0.0,1354.0:QQ
1354,0.000148057937622,56,551.764980027,356919.340682,0.0,1354.0:QQ
1354,9.70363616943e-05,56,551.764980027,356919.340682,0.0,1354.0:QQ
1354,3.19480895996e-05,56,551.764980027,356919.340682,0.0,1354.0:QQ
1354,3.91006469727e-05,56,551.764980027,356919.340682,0.0,1354.0:QQ
1354,3.19480895996e-05,56,551.764980027,356919.340682,37119.16,1309.8:QQ
1354,2.28881835938e-05,56,551.764980027,356919.340682,43120.2475,1289.55:QQ
1354,1.71661376953e-05,56,551.764980027,356919.340682,115016.7475,1224.55:QQ
1354,2.38418579102e-05,56,551.764980027,356919.340682,178463.2475,1159.55:QQ
1354,2.21729278564e-05,56,551.764980027,356919.340682,233459.7475,1094.55:QQ
1354,2.09808349609e-05,56,551.764980027,356919.340682,280006.2475,1029.55:QQ
1354,1.78813934326e-05,56,551.764980027,356919.340682,317016.9275,965.15:QQ
1354,0.000107049942017,56,551.764980027,356919.340682,345068.1275,901.15:QQ
1354,3.19480895996e-05,56,551.764980027,356919.340682,364319.8475,837.55:QQ
1354,3.09944152832e-05,56,551.764980027,356919.340682,375481.6475,773.95:QQ
1354,1.81198120117e-05,56,551.764980027,356919.340682,378053.8875,710.75:QQ
1354,2.69412994385e-05,56,551.764980027,356919.340682,372637.6475,647.55:QQ
1354,1.4066696167e-05,56,551.764980027,356919.340682,359232.9275,584.35:QQ
1354,1.28746032715e-05,56,551.764980027,356919.340682,337839.7275,521.15:QQ
1354,4.41074371338e-05,56,551.764980027,356919.340682,308458.0475,457.95:QQ
1354,1.28746032715e-05,56,551.764980027,356919.340682,271087.8875,394.75:QQ
1354,2.40802764893e-05,56,551.764980027,356919.340682,225729.2475,331.55:QQ
1354,1.00135803223e-05,56,551.764980027,356919.340682,172382.1275,268.35:QQ
1354,1.00135803223e-05,56,551.764980027,356919.340682,111046.5275,205.15:QQ
470,1.00135803223e-05,56,551.764980027,356919.340682,41722.4475,141.95:QQ
949,1.00135803223e-05,54,551.764980027,356919.340682,36115.5475,122.95:QQ
54,0.00410604476929,64,551.764980027,356919.340682,207.2,80.0:QQ
54,6.69956207275e-05,64,551.764980027,356919.340682,171.64,81.4:QQ
54,0.00837087631226,64,551.764980027,356919.340682,135.84,82.4:QQ
54,8.20159912109e-05,64,551.764980027,356919.340682,108.6,83.0:QQ
66,3.60012054443e-05,64,551.764980027,356919.340682,108.6,83.0:QQ
74,0.000118970870972,64,551.764980027,356919.340682,135.84,82.4:QQ
82,0.000200986862183,64,551.764980027,356919.340682,47173.24,132.6:QQ
82,0.000211954116821,64,551.764980027,356919.340682,47352.16,131.2:QQ
90,0.00736808776855,64,551.764980027,356919.340682,89572.6,181.0:QQ
90,7.20024108887e-05,64,551.764980027,356919.340682,126948.64,230.4:QQ
90,0.000175952911377,64,551.764980027,356919.340682,159443.96,279.8:QQ
90,0.00016713142395,64,551.764980027,356919.340682,187058.56,329.2:QQ
90,0.000210046768188,64,551.764980027,356919.340682,209792.44,378.6:QQ
90,9.08374786377e-05,64,551.764980027,356919.340682,227645.6,428.0:QQ
90,0.000174999237061,64,551.764980027,356919.340682,228923.96,426.2:QQ
90,0.000144958496094,64,551.764980027,356919.340682,230195.84,424.4:QQ
90,0.000244140625,64,551.764980027,356919.340682,231461.24,422.6:QQ
90,0.0001380443573,64,551.764980027,356919.340682,232720.16,420.8:QQ
90,0.000144958496094,64,551.764980027,356919.340682,233972.6,419.0:QQ
90,0.000176906585693,64,551.764980027,356919.340682,235218.56,417.2:QQ
82,0.000210046768188,64,551.764980027,356919.340682,249258.04,466.6:QQ
74,7.20024108887e-05,64,551.764980027,356919.340682,258072.64,516.4:QQ
66,0.0001220703125,64,551.764980027,356919.340682,261536.44,566.6:QQ
54,0.000121831893921,64,551.764980027,356919.340682,262144.0,566.0:QQ
54,0.000168085098267,64,551.764980027,356919.340682,262144.0,566.0:QQ
1078,0.00312495231628,54,551.764980027,356919.340682,262144.0,566.0:QQ
54,0.00154209136963,64,551.764980027,356919.340682,259522.56,514.8:QQ
1078,0.00272393226624,54,551.764980027,356919.340682,248529.2275,542.15:QQ
1078,5.29289245605e-05,54,551.764980027,356919.340682,266937.0475,555.95:QQ
1078,7.82012939453e-05,54,551.764980027,356919.340682,284963.9875,569.75:QQ
1078,2.38418579102e-05,54,551.764980027,356919.340682,302610.0475,583.55:QQ
1078,1.71661376953e-05,54,551.764980027,356919.340682,319875.2275,597.35:QQ
1078,3.69548797607e-05,54,551.764980027,356919.340682,336759.5275,611.15:QQ
54,0.00180697441101,64,551.764980027,356919.340682,336759.5275,611.15:QQ
54,0.000491857528687,64,551.764980027,356919.340682,329514.7275,662.35:QQ
54,4.41074371338e-05,64,551.764980027,356919.340682,328791.5475,662.95:QQ
54,0.000165939331055,64,551.764980027,356919.340682,328067.6475,663.55:QQ
54,9.29832458496e-05,64,551.764980027,356919.340682,327343.0275,664.15:QQ
54,0.00015115737915,64,551.764980027,356919.340682,326617.6875,664.75:QQ
1078,0.00144982337952,54,551.764980027,356919.340682,325891.6275,665.35:QQ
1078,4.10079956055e-05,54,551.764980027,356919.340682,333443.6275,614.15:QQ
1078,4.2200088501e-05,54,551.764980027,356919.340682,335752.7475,562.95:QQ
54,3.09944152832e-05,54,551.764980027,356919.340682,353586.4875,576.75:QQ
54,0.00747895240784,64,551.764980027,356919.340682,365903.9875,641.75:QQ
54,0.000262975692749,64,551.764980027,356919.340682,365205.5275,642.35:QQ
54,0.0022189617157,64,551.764980027,356919.340682,364506.3475,642.95:QQ
601,0.00119709968567,64,551.764980027,356919.340682,354005.2275,694.15:QQ
1354,0.00877785682678,56,551.764980027,356919.340682,373312.96,666.8:QQ
1354,7.60555267334e-05,56,551.764980027,356919.340682,357964.6,653.0:QQ
1354,0.00189900398254,56,551.764980027,356919.340682,333604.6,625.0:QQ
1354,7.20024108887e-05,56,551.764980027,356919.340682,333604.6,625.0:QQ
1354,4.41074371338e-05,56,551.764980027,356919.340682,319109.6,560.0:QQ
1078,3.38554382324e-05,54,551.764980027,356919.340682,296164.6,495.0:QQ
1078,1.50203704834e-05,54,551.764980027,356919.340682,286272.76,443.8:QQ
66,0.00262808799744,64,551.764980027,356919.340682,307395.04,457.6:QQ
66,8.20159912109e-05,64,551.764980027,356919.340682,319565.3275,510.85:QQ
66,8.29696655273e-05,64,551.764980027,356919.340682,320105.9875,510.25:QQ
66,0.000171899795532,64,551.764980027,356919.340682,341686.4275,574.65:QQ
66,0.000101089477539,64,551.764980027,356919.340682,342303.6475,574.05:QQ
54,0.00223183631897,64,551.764980027,356919.340682,355666.6475,638.45:QQ
54,0.000331163406372,64,551.764980027,356919.340682,359963.1475,703.45:QQ
1354,0.00145697593689,56,551.764980027,356919.340682,342135.46,752.8:QQ
1354,9.3936920166e-05,56,551.764980027,356919.340682,344254.46,687.8:QQ
66,0.00159907341003,64,551.764980027,356919.340682,337923.46,622.8:QQ
66,0.00042200088501,64,551.764980027,356919.340682,338598.46,622.2:QQ
1078,0.00139594078064,54,551.764980027,356919.340682,339272.74,621.6:QQ
54,0.00157999992371,64,551.764980027,356919.340682,329094.8275,591.15:QQ
1078,0.00536298751831,54,551.764980027,356919.340682,329094.8275,591.15:QQ
794,9.3936920166e-05,54,551.764980027,356919.340682,324239.95,545.5:QQ
1354,4.10079956055e-05,54,551.764980027,356919.340682,331861.95,508.5:QQ
54,0.0014591217041,64,551.764980027,356919.340682,299070.8475,448.05:QQ
54,0.000108957290649,64,551.764980027,356919.340682,298339.3,449.0:QQ
54,0.000291109085083,64,551.764980027,356919.340682,298339.3,449.0:QQ
1354,0.00121688842773,54,551.764980027,356919.340682,296448.3475,451.55:QQ
1131,4.50611114502e-05,54,551.764980027,356919.340682,258758.7475,387.55:QQ
54,0.00263595581055,64,551.764980027,356919.340682,229746.5475,350.45:QQ
1354,0.00421190261841,54,551.764980027,356919.340682,229172.6475,351.45:QQ
54,0.00265216827393,64,551.764980027,356919.340682,178648.95,287.5:QQ
1354,0.0065929889679,54,551.764980027,356919.340682,177850.0275,289.35:QQ
1354,5.48362731934e-05,54,551.764980027,356919.340682,119522.9475,224.95:QQ
1041,8.10623168945e-05,54,551.764980027,356919.340682,52828.5475,160.95:QQ
