1334,0.000176906585693,49,216710.09,344.1:COC
344,6.91413879395e-05,48,165680.1275,297.35:COC
1334,0.000114917755127,49,168231.2475,283.05:COC
1010,3.40938568115e-05,49,111533.6475,219.05:COC
54,0.00591707229614,64,80939.35,188.5:COC
66,0.00166797637939,64,143729.35,253.5:COC
54,0.00031590461731,64,198379.19,317.9:COC
54,0.000355005264282,64,196497.59,322.1:COC
54,0.000545978546143,64,196497.59,322.1:COC
1283,0.112092971802,64,192952.5875,339.75:COC
74,0.0898759365082,64,148773.11,278.3:COC
74,0.000754117965698,64,148939.59,277.9:COC
74,0.00275492668152,64,149105.75,277.5:COC
388,0.00817704200745,49,149531.75,276.5:COC
54,0.00348496437073,64,151106.56,259.8:COC
66,0.0792050361633,48,149760.7475,277.45:COC
54,0.0028760433197,64,150021.3275,276.85:COC
399,0.00136399269104,64,150021.3275,276.85:COC
58,0.0127139091492,43,150122.0875,277.25:COC
54,0.0021710395813,64,150210.5475,277.05:COC
399,0.000730037689209,64,150210.5475,277.05:COC
58,0.0114181041718,45,151656.96,259.8:COC
54,0.00245189666748,64,151738.44,259.6:COC
399,0.000735998153687,64,149770.79,274.1:COC
1354,0.00319600105286,64,151115.4275,256.85:COC
1354,0.000261068344116,64,88760.9275,191.85:COC
138,4.88758087158e-05,64,17956.4275,126.85:COC
54,0.0459539890289,50,18197.9275,122.65:COC
407,0.00240516662598,50,18005.6475,124.55:COC
54,0.00297093391418,64,13821.66,108.8:COC
66,0.0133578777313,48,13771.61,109.3:COC
66,0.00173997879028,48,13780.46,109.2:COC
54,0.00115299224854,48,13789.29,109.1:COC
54,0.0032160282135,45,13738.94,109.6:COC
407,0.00236701965332,45,86785.94,174.6:COC
54,0.00328612327576,64,84503.86,167.8:COC
54,0.046128988266,47,84394.81,168.3:COC
407,0.000710964202881,47,84285.26,168.8:COC
54,0.00393891334534,64,81703.3275,151.65:COC
54,0.00261306762695,64,81610.4275,152.15:COC
54,0.0210011005402,50,81425.26,153.2:COC
54,0.00343990325928,64,81245.86,154.2:COC
344,0.0190150737762,48,80940.1475,156.05:COC
54,0.00311684608459,64,79328.2475,142.55:COC
54,0.00130701065063,64,79170.1475,143.55:COC
54,0.0923280715942,48,79069.5275,144.15:COC
54,0.00182199478149,64,79069.5275,144.15:COC
92,1.06340193748,64,78901.16,145.2:COC
92,9.05990600586e-06,64,80576.96,157.8:COC
64,0.000500917434692,1,80895.59,155.9:COC
64,6.19888305664e-06,1,80753.0875,156.75:COC
64,0.000420808792114,1,80665.0875,157.25:COC
64,2.40802764893e-05,1,80576.5875,157.75:COC
1354,0.407597064972,64,80487.5875,158.25:COC
271,4.10079956055e-05,64,5234.89,95.1:COC
64,0.00412893295288,1,3654.5875,84.25:COC
64,0.0,1,3679.5875,83.75:COC
64,4.05311584473e-06,1,3704.0875,83.25:COC
64,6.91413879395e-06,1,65170.7275,141.15:COC
75,0.0117659568787,64,122101.69,200.1:COC
74,0.0416531562805,64,183803.8475,264.05:COC
91,0.00564885139465,64,182056.89,276.9:COC
74,0.00200295448303,64,182386.6475,276.05:COC
74,0.000346183776855,64,182386.6475,276.05:COC
66,0.0185170173645,48,181947.06,277.2:COC
54,2.88486480713e-05,48,181781.14,277.6:COC
75,0.000606060028076,64,181352.94,278.6:COC
344,0.00426602363586,48,181373.3475,278.55:COC
54,0.00268006324768,64,183470.0475,264.05:COC
81,0.0243148803711,64,183470.0475,264.05:COC
74,0.0235130786896,51,236019.7275,327.15:COC
74,4.60147857666e-05,50,278408.0475,389.55:COC
74,1.59740447998e-05,51,279058.1475,388.55:COC
91,0.000808000564575,64,274028.0475,402.05:COC
54,0.00121593475342,64,274835.36,400.8:COC
54,0.000236988067627,64,274835.36,400.8:COC
54,0.00338315963745,64,274835.36,400.8:COC
1222,0.000187873840332,64,268629.15,416.5:COC
1243,0.000112056732178,64,234523.24,372.6:COC
1354,0.00028395652771,64,198184.4275,313.15:COC
331,3.91006469727e-05,64,143148.9275,248.15:COC
74,1.28746032715e-05,64,144498.61,234.3:COC
74,1.09672546387e-05,64,144838.21,233.3:COC
97,0.0366899967194,64,145175.81,232.3:COC
74,0.00415802001953,64,145512.1275,231.15:COC
74,0.0188500881195,51,145845.4275,230.15:COC
74,4.29153442383e-05,51,146176.7275,229.15:COC
54,0.00294709205627,64,199362.1275,290.85:COC
54,0.0042998790741,64,199362.1275,290.85:COC
1343,0.000694990158081,64,199362.1275,290.85:COC
1322,5.00679016113e-05,64,142662.24,226.4:COC
54,0.0281009674072,49,80111.8,163.0:COC
344,0.000463008880615,49,80945.55,177.5:COC
66,4.50611114502e-05,49,80111.8,163.0:COC
54,1.90734863281e-05,49,80235.04,162.4:COC
54,1.47819519043e-05,48,81086.19,176.9:COC
368,1.12056732178e-05,48,140904.4275,239.85:COC
344,0.000157833099365,49,141563.8275,224.15:COC
54,0.00576496124268,64,142082.9275,209.65:COC
54,0.000255107879639,64,142082.9275,209.65:COC
54,3.2901763916e-05,64,142525.4275,227.35:COC
54,0.00106716156006,64,142525.4275,227.35:COC
54,0.000808954238892,64,142525.4275,227.35:COC
74,0.0019199848175,51,142525.4275,227.35:COC
54,0.00130200386047,64,142851.1275,226.35:COC
54,0.000287055969238,64,142851.1275,226.35:COC
1308,0.000714063644409,64,142264.7875,228.25:COC
54,0.0325717926025,49,81203.3475,167.45:COC
54,0.0025360584259,49,81908.0475,181.95:COC
54,0.00242495536804,64,81908.0475,181.95:COC
54,6.19888305664e-05,49,81908.0475,181.95:COC
344,0.00387811660767,49,81908.0475,181.95:COC
54,0.00312495231628,64,80986.05,168.5:COC
54,0.00101709365845,64,80986.05,168.5:COC
344,0.00308394432068,49,80986.05,168.5:COC
1313,0.00166797637939,64,79891.3,154.0:COC
54,9.48905944824e-05,64,9192.49,92.9:COC
54,0.0179631710052,49,9133.69,93.9:COC
54,6.29425048828e-05,48,9133.69,93.9:COC
408,2.09808349609e-05,49,9133.69,93.9:COC
54,0.00316405296326,43,3941.66,77.2:COC
54,0.00231003761292,64,3941.66,77.2:COC
54,0.000646829605103,64,71583.29,138.1:COC
54,0.000331163406372,64,71583.29,138.1:COC
54,0.00111293792725,64,72775.34,151.6:COC
92,0.0106151103973,64,72775.34,151.6:COC
92,0.00010085105896,64,73070.41,149.7:COC
344,0.0338981151581,49,141439.26,212.8:COC
54,0.00337290763855,64,141325.0275,212.35:COC
54,0.00145101547241,48,141325.0275,212.35:COC
54,0.0019268989563,64,141325.0275,212.35:COC
75,0.000989198684692,64,141141.8475,212.95:COC
54,0.0121939182281,45,141452.49,211.9:COC
54,0.00233697891235,64,140868.14,226.4:COC
54,0.0171759128571,64,140868.14,226.4:COC
91,0.0200250148773,64,140542.34,227.4:COC
74,0.00642514228821,64,140787.9475,226.55:COC
54,0.00365591049194,49,141112.0475,225.55:COC
54,0.00229001045227,64,199085.5475,290.55:COC
74,0.101742982864,50,197529.4475,294.45:COC
54,0.00651407241821,64,197989.3475,293.45:COC
1272,0.00163507461548,64,197708.8475,294.05:COC
54,0.0942759513855,48,148449.7475,235.05:COC
324,0.0103440284729,48,147830.3475,236.95:COC
54,0.00494480133057,64,171486.4475,267.95:COC
54,0.000427007675171,64,171486.4475,267.95:COC
1354,0.0481472015381,64,171486.4475,267.95:COC
335,3.69548797607e-05,64,110574.9475,202.95:COC
54,0.0175290107727,48,110614.99,188.9:COC
54,0.00490188598633,64,110318.59,190.1:COC
66,0.0383839607239,49,110019.31,191.3:COC
54,0.0203101634979,49,109705.71,192.7:COC
344,0.00046181678772,49,109447.31,193.7:COC
54,0.00273299217224,64,108658.56,181.2:COC
74,0.0558571815491,64,108423.16,182.2:COC
74,0.0596828460693,50,108423.16,182.2:COC
54,0.00791907310486,64,108658.56,181.2:COC
1354,0.000575065612793,64,172397.56,246.2:COC
132,3.38554382324e-05,64,108524.3875,181.75:COC
54,0.0736529827118,49,108972.7275,178.85:COC
66,2.90870666504e-05,49,108972.7275,178.85:COC
92,0.0955319404602,64,173237.4875,243.25:COC
92,7.70092010498e-05,64,172940.81,244.3:COC
944,0.0658581256866,48,173588.14,242.4:COC
54,0.00400185585022,64,148770.49,197.9:COC
54,0.000293970108032,64,148604.65,198.5:COC
54,0.0562291145325,49,148408.9,213.0:COC
54,0.00162100791931,64,148408.9,213.0:COC
78,0.138776063919,64,148408.9,213.0:COC
78,0.000432968139648,64,148178.81,226.3:COC
94,0.0477168560028,64,148562.09,225.1:COC
74,0.00789999961853,64,149162.49,223.1:COC
94,0.0108330249786,64,149479.69,222.1:COC
74,0.00914597511292,64,150068.09,220.1:COC
74,0.0415010452271,50,150379.29,219.1:COC
54,0.00250315666199,64,150688.49,218.1:COC
1354,0.00163578987122,64,150266.25,219.5:COC
65,0.000158071517944,64,150266.25,219.5:COC
74,0.0136201381683,50,149634.09,221.9:COC
54,0.00213885307312,64,149948.89,220.9:COC
1354,0.00358915328979,64,149575.69,222.1:COC
113,6.29425048828e-05,64,82275.29,159.9:COC
54,0.0742130279541,48,82530.4475,157.95:COC
54,0.000862836837769,48,82412.5475,158.55:COC
66,0.00105404853821,48,82412.5475,158.55:COC
344,0.000447988510132,48,83510.6475,172.45:COC
54,0.00419116020203,64,82412.5475,158.55:COC
54,0.00170087814331,64,82412.5475,158.55:COC
344,0.012090921402,48,82412.5475,158.55:COC
54,0.00693917274475,64,80980.4875,153.25:COC
54,0.000221014022827,64,148352.9875,218.25:COC
54,0.0334229469299,49,207275.4875,283.25:COC
54,0.00265693664551,64,257747.9875,348.25:COC
54,0.0364260673523,49,257747.9875,348.25:COC
54,0.00253796577454,64,257747.9875,348.25:COC
82,2.34747004509,50,257747.9875,348.25:COC
1354,0.024701833725,64,300735.2275,411.85:COC
113,9.60826873779e-05,64,256470.29,350.9:COC
54,0.00137209892273,64,258039.2475,347.95:COC
78,0.0223648548126,64,258039.2475,347.95:COC
110,0.039822101593,64,255779.9475,353.05:COC
74,0.00438404083252,64,252808.5275,363.15:COC
66,0.00727891921997,48,248842.5275,383.15:COC
54,0.0109829902649,48,249229.9475,382.55:COC
344,0.0192921161652,48,248591.8475,383.55:COC
66,0.000391960144043,45,275683.9475,423.45:COC
54,0.00341606140137,64,276119.7275,422.85:COC
54,0.000289916992188,64,276119.7275,422.85:COC
238,0.0011420249939,64,275683.9475,423.45:COC
1354,0.0549259185791,45,280704.3875,414.25:COC
1354,0.00121307373047,45,247078.26,390.8:COC
1354,0.00151300430298,45,202137.26,325.8:COC
54,0.00283002853394,64,148746.26,260.8:COC
54,0.000543832778931,64,148746.26,260.8:COC
54,0.000219106674194,64,202137.26,325.8:COC
1354,0.013279914856,45,199377.14,332.4:COC
135,0.00194001197815,45,146844.14,267.4:COC
54,0.00104713439941,64,148228.2275,263.35:COC
54,0.000988006591797,64,148228.2275,263.35:COC
180,0.0244429111481,64,147734.54,264.6:COC
312,0.0518109798431,45,149554.61,258.3:COC
474,0.0046660900116,64,150967.14,246.4:COC
54,0.0789039134979,45,149786.94,225.4:COC
74,0.0324630737305,64,149164.0475,227.45:COC
1142,0.0257668495178,45,149164.0475,227.45:COC
54,0.00531411170959,64,105752.8275,173.65:COC
54,0.0324430465698,64,105752.8275,173.65:COC
66,0.001140832901,51,118445.6475,206.55:COC
54,0.00133609771729,64,118445.6475,206.55:COC
885,0.00915789604187,64,118445.6475,206.55:COC
54,0.0188221931458,48,94868.1,165.0:COC
54,0.00165891647339,64,100869.3475,189.55:COC
54,0.0380289554596,51,105731.56,214.2:COC
1354,0.0330970287323,51,105731.56,214.2:COC
186,5.91278076172e-05,51,37832.56,149.2:COC
54,2.88486480713e-05,51,37969.8475,143.95:COC
54,0.00436806678772,64,37969.8475,143.95:COC
54,0.000303983688354,64,37969.8475,143.95:COC
79,0.000695943832397,64,37670.89,146.1:COC
54,0.000673055648804,64,37705.6275,145.85:COC
74,0.0387809276581,64,39036.7275,160.35:COC
54,0.00509309768677,51,39228.4275,159.35:COC
95,0.00624489784241,64,39228.4275,159.35:COC
74,0.00325417518616,64,39572.11,157.3:COC
66,0.00733494758606,49,39757.71,156.3:COC
54,0.00222301483154,64,39688.51,156.7:COC
712,0.000478982925415,64,39688.51,156.7:COC
66,0.058305978775,46,23561.7275,125.15:COC
54,0.00321006774902,49,23981.29,133.9:COC
54,0.000617980957031,64,23981.29,133.9:COC
545,5.29289245605e-05,64,65606.89,185.1:COC
547,0.00127792358398,49,98283.7875,211.75:COC
54,0.00166797637939,64,129478.71,238.3:COC
54,0.0014500617981,64,160413.75,289.5:COC
81,0.0413019657135,64,160413.75,289.5:COC
54,0.0195751190186,49,161011.3275,288.15:COC
54,0.0038959980011,64,161011.3275,288.15:COC
97,0.0106110572815,64,161011.3275,288.15:COC
74,0.005530834198,64,187971.66,337.2:COC
344,0.0126049518585,46,185257.3475,344.05:COC
54,4.41074371338e-05,46,186123.71,337.3:COC
54,0.00422692298889,64,186123.71,337.3:COC
54,3.81469726562e-05,64,186123.71,337.3:COC
54,8.82148742676e-06,64,186123.71,337.3:COC
74,0.0131030082703,48,186123.71,337.3:COC
54,0.00211215019226,64,186123.71,337.3:COC
81,0.000988006591797,64,185576.11,338.3:COC
241,0.000458002090454,64,183494.3875,343.25:COC
54,0.047502040863,48,183007.86,346.8:COC
1078,0.00461888313293,48,183007.86,346.8:COC
1078,4.91142272949e-05,48,157529.1275,320.15:COC
1078,3.88622283936e-05,48,127303.04,280.6:COC
1078,3.09944152832e-05,48,94958.5475,230.95:COC
54,0.00392699241638,64,58027.9875,179.75:COC
54,3.81469726562e-05,64,57683.81,181.3:COC
54,7.86781311035e-06,64,57683.81,181.3:COC
54,0.000556945800781,64,57683.81,181.3:COC
1078,0.00623416900635,48,57683.81,181.3:COC
211,6.19888305664e-05,48,15639.41,130.3:COC
209,0.000820875167847,64,15543.2475,122.45:COC
54,0.000110149383545,48,15868.8475,124.05:COC
54,0.00223588943481,64,15868.8475,124.05:COC
54,0.000277996063232,64,58503.0875,175.25:COC
54,3.91006469727e-05,64,95894.4475,226.45:COC
74,0.00181484222412,64,118508.86,271.2:COC
74,0.017352104187,64,118922.26,270.2:COC
180,0.0337748527527,64,119333.66,269.2:COC
312,0.0648801326752,48,121211.69,262.9:COC
54,0.00605201721191,64,121391.21,256.3:COC
545,0.00775289535522,64,121005.61,257.3:COC
287,0.0285711288452,48,118260.1475,232.95:COC
85,3.09944152832e-05,48,119579.51,221.3:COC
54,1.09672546387e-05,48,118609.19,229.1:COC
85,0.00800800323486,64,118068.76,230.8:COC
54,3.60012054443e-05,64,116950.04,238.4:COC
54,0.0489139556885,48,116377.99,240.1:COC
54,0.00155901908875,64,116377.99,240.1:COC
58,0.122971057892,21,147128.71,291.3:COC
54,0.0014979839325,64,147222.79,291.1:COC
241,0.0100610256195,64,172751.11,342.3:COC
54,0.349563837051,21,189389.11,377.7:COC
1078,0.00552320480347,21,184252.76,399.2:COC
1078,6.38961791992e-05,21,161600.71,354.3:COC
949,5.69820404053e-05,21,137301.19,303.1:COC
54,0.00364398956299,64,117541.8275,258.35:COC
54,0.000307083129883,64,117152.1275,259.35:COC
54,0.000380992889404,64,115318.8275,265.65:COC
180,0.0407209396362,64,112978.6875,277.75:COC
74,0.255825996399,64,114710.3475,272.05:COC
58,0.370512008667,20,112654.6275,283.15:COC
54,0.0128479003906,64,112745.4475,282.95:COC
241,0.0024721622467,64,112745.4475,282.95:COC
88,0.301125049591,64,115190.94,273.6:COC
237,0.0578818321228,64,115050.1875,292.75:COC
88,0.0031750202179,64,168088.14,348.6:COC
54,0.000481128692627,20,164692.3875,359.25:COC
1078,0.00229692459106,20,162577.36,363.2:COC
54,0.00365710258484,64,139189.2,312.0:COC
1078,0.0206999778748,20,138344.3875,313.75:COC
949,0.000110864639282,20,109892.5475,262.55:COC
484,0.0412330627441,64,85162.5275,228.35:COC
180,0.0223300457001,64,82524.14,208.4:COC
54,0.00410485267639,64,83636.09,202.1:COC
54,0.000297069549561,64,83222.6275,203.65:COC
74,0.033704996109,64,82179.76,214.2:COC
180,0.0142629146576,64,82479.16,213.2:COC
296,0.323544025421,21,83223.2475,208.45:COC
66,0.0056631565094,42,83886.3275,196.35:COC
296,0.0378739833832,20,84049.5875,195.75:COC
54,0.0394999980927,64,84405.3275,183.65:COC
54,0.000262975692749,64,84049.06,185.2:COC
54,2.28881835938e-05,64,84049.06,185.2:COC
471,0.00153803825378,64,89819.0275,210.85:COC
1354,0.000510931015015,64,87230.5,190.0:COC
301,4.60147857666e-05,64,16185.5,125.0:COC
133,0.015132188797,64,16422.3275,125.65:COC
54,0.357641935349,42,88134.71,186.7:COC
89,0.000359058380127,42,151158.71,251.7:COC
54,0.014016866684,21,206587.8475,314.95:COC
265,0.014200925827,20,252939.3475,379.95:COC
85,3.50475311279e-05,20,296752.54,434.4:COC
54,0.00356006622314,21,328905.8275,497.85:COC
85,0.00266599655151,21,351480.3275,562.85:COC
265,3.91006469727e-05,21,363949.79,623.9:COC
54,0.0475969314575,64,381196.8275,678.35:COC
85,0.00615286827087,64,381196.8275,678.35:COC
54,5.72204589844e-05,64,383081.86,676.8:COC
54,0.000392913818359,64,383081.86,676.8:COC
54,2.09808349609e-05,64,383081.86,676.8:COC
85,9.05990600586e-06,64,382341.34,677.4:COC
54,7.86781311035e-06,64,383484.0475,676.45:COC
567,0.0497140884399,64,383484.0475,676.45:COC
54,0.312716007233,20,401599.36,650.8:COC
54,3.2901763916e-05,20,401599.36,650.8:COC
314,0.0356230735779,42,401599.36,650.8:COC
1354,0.0186479091644,42,413567.16,637.8:COC
1354,0.00339317321777,42,400736.16,572.8:COC
1354,5.79357147217e-05,42,378566.56,508.8:COC
1354,7.20024108887e-05,42,347947.7275,445.15:COC
1354,0.016007900238,42,308757.61,382.3:COC
1354,0.00462412834167,42,262204.01,318.3:COC
1354,9.29832458496e-05,42,207458.41,254.3:COC
1306,0.000131845474243,42,144772.41,189.3:COC
1354,0.000189065933228,42,150242.01,191.7:COC
54,0.00942993164062,64,81863.85,142.5:COC
54,0.00671601295471,64,150633.85,207.5:COC
54,0.00409507751465,64,210953.85,272.5:COC
54,3.60012054443e-05,64,210953.85,272.5:COC
66,0.00216102600098,64,210953.85,272.5:COC
66,0.000461101531982,64,263156.49,336.9:COC
54,0.00594782829285,64,307064.41,401.3:COC
54,9.01222229004e-05,64,307064.41,401.3:COC
54,0.000288963317871,64,307064.41,401.3:COC
54,2.28881835938e-05,64,342190.41,466.3:COC
54,1.12056732178e-05,64,368866.41,531.3:COC
54,8.82148742676e-06,64,368300.49,531.9:COC
74,0.127801179886,64,367733.85,532.5:COC
81,3.69548797607e-05,64,386869.85,596.5:COC
97,0.0486698150635,64,398221.8275,660.15:COC
74,0.00648212432861,64,402486.2,723.0:COC
74,0.0547559261322,50,397238.2,787.0:COC
54,0.0470080375671,64,398683.2,786.0:COC
1354,0.000425100326538,64,398683.2,786.0:COC
370,1.69277191162e-05,64,404324.64,721.6:COC
1354,0.0343539714813,42,419403.04,706.4:COC
1354,6.69956207275e-05,42,414792.0,642.0:COC
54,0.00441598892212,64,402507.0,577.0:COC
54,6.00814819336e-05,64,401886.24,577.6:COC
1354,0.000635862350464,42,401886.24,577.6:COC
1354,0.00165414810181,42,370215.8475,538.45:COC
54,0.00498795509338,64,370215.8475,538.45:COC
54,0.000150918960571,64,387512.3475,603.45:COC
1354,0.00584101676941,42,396358.8475,668.45:COC
1354,0.000813007354736,42,396358.8475,668.45:COC
66,0.00384306907654,64,396358.8475,668.45:COC
66,8.48770141602e-05,64,397563.1275,732.85:COC
1354,0.0411500930786,42,398370.1875,732.25:COC
1354,8.20159912109e-05,42,397088.6275,667.85:COC
1354,7.89165496826e-05,42,388164.1275,602.85:COC
1354,5.81741333008e-05,42,370789.6275,537.85:COC
54,4.6968460083e-05,48,344965.1275,472.85:COC
54,1.28746032715e-05,48,344965.1275,472.85:COC
66,0.054939031601,64,370789.6275,537.85:COC
66,0.00652003288269,64,388815.1875,602.25:COC
66,7.89165496826e-05,64,398546.0275,666.65:COC
54,1.71661376953e-05,64,399982.1475,731.05:COC
66,0.0476849079132,21,399982.1475,731.05:COC
54,0.00290107727051,64,400787.0475,730.45:COC
571,0.000282049179077,64,392411.21,737.3:COC
1354,0.170210838318,42,413705.1475,711.45:COC
1354,0.00430297851562,42,410448.6475,646.45:COC
1354,2.00271606445e-05,42,398742.1475,581.45:COC
1354,5.41210174561e-05,42,378585.6475,516.45:COC
1354,0.00137281417847,42,348075.7,454.0:COC
1354,3.09944152832e-05,42,348075.7,454.0:COC
54,0.0888299942017,64,348075.7,454.0:COC
66,7.31945037842e-05,64,348075.7,454.0:COC
54,8.08238983154e-05,64,348548.14,453.4:COC
54,0.000178098678589,64,376901.14,518.4:COC
54,0.000117063522339,64,376901.14,518.4:COC
54,0.000214815139771,64,396804.14,583.4:COC
1354,0.0245480537415,42,408257.14,648.4:COC
1354,3.50475311279e-05,42,396804.14,583.4:COC
1354,0.0025429725647,42,376901.14,518.4:COC
1354,0.00997304916382,42,376901.14,518.4:COC
54,0.080924987793,64,376901.14,518.4:COC
54,0.00138592720032,21,396804.14,583.4:COC
191,0.000454187393188,21,408257.14,648.4:COC
54,0.0057258605957,64,419308.5475,706.55:COC
54,9.01222229004e-05,64,414752.0475,771.55:COC
54,1.38282775879e-05,64,414752.0475,771.55:COC
54,2.40802764893e-05,64,414752.0475,771.55:COC
105,9.05990600586e-06,64,414752.0475,771.55:COC
1354,0.203277826309,42,418275.0,769.0:COC
1354,3.60012054443e-05,42,422500.0,704.0:COC
54,0.0125970840454,64,418275.0,639.0:COC
54,0.00047492980957,64,418275.0,639.0:COC
1354,0.0150110721588,42,402629.7475,680.95:COC
54,0.00300002098083,64,402629.7475,680.95:COC
1354,0.000679016113281,42,401401.2475,745.95:COC
1354,0.000801086425781,42,401401.2475,745.95:COC
54,0.0026478767395,64,402629.7475,680.95:COC
54,0.000133991241455,64,401401.2475,745.95:COC
1354,0.0945799350739,42,391722.7475,810.95:COC
1354,0.000110149383545,42,401401.2475,745.95:COC
1354,0.000884056091309,42,402629.7475,680.95:COC
1354,0.00290584564209,42,395408.2475,615.95:COC
1354,0.00294399261475,42,379736.7475,550.95:COC
1354,0.0010130405426,42,379736.7475,550.95:COC
54,0.0335810184479,64,355615.2475,485.95:COC
54,0.000133991241455,64,379736.7475,550.95:COC
54,1.19209289551e-05,64,395408.2475,615.95:COC
54,0.000174999237061,64,402629.7475,680.95:COC
54,3.21865081787e-05,64,401401.2475,745.95:COC
54,0.00019383430481,64,391722.7475,810.95:COC
54,0.0278351306915,21,373594.2475,875.95:COC
893,0.00233793258667,64,373594.2475,875.95:COC
1354,0.155569076538,42,403227.6475,835.55:COC
1354,0.00166082382202,42,403099.69,781.1:COC
1354,0.00329399108887,42,408897.69,716.1:COC
54,0.00126004219055,64,405536.01,651.7:COC
1354,0.02654504776,42,405536.01,651.7:COC
1354,0.00132393836975,42,394512.01,586.7:COC
54,0.0713651180267,64,375038.01,521.7:COC
54,0.000699996948242,64,375038.01,521.7:COC
54,3.00407409668e-05,64,374483.61,522.3:COC
54,2.28881835938e-05,64,374483.61,522.3:COC
1354,0.0443861484528,42,373077.5275,523.85:COC
54,0.00158977508545,64,345433.0275,458.85:COC
1354,0.00270819664001,42,344642.3275,459.85:COC
1354,0.00268387794495,42,344642.3275,459.85:COC
1354,1.81198120117e-05,42,308677.8275,394.85:COC
1354,2.88486480713e-05,42,308677.8275,394.85:COC
1354,0.000311136245728,42,264263.3275,329.85:COC
1354,0.00427103042603,42,264263.3275,329.85:COC
54,0.0426249504089,21,264263.3275,329.85:COC
85,4.38690185547e-05,21,308677.8275,394.85:COC
265,1.12056732178e-05,21,345850.01,458.3:COC
54,0.0429828166962,64,352043.3875,447.75:COC
66,3.31401824951e-05,64,352043.3875,447.75:COC
54,0.00247597694397,64,352508.3275,447.15:COC
54,3.69548797607e-05,64,352508.3275,447.15:COC
54,0.000820875167847,64,381673.8275,512.15:COC
54,5.60283660889e-05,64,402389.3275,577.15:COC
66,0.000533103942871,64,402389.3275,577.15:COC
54,0.000240087509155,64,403009.5475,576.55:COC
85,0.00292587280273,64,415353.0475,641.55:COC
54,5.79357147217e-05,64,421219.0,705.0:COC
74,0.0282859802246,64,416864.0,770.0:COC
1354,0.0772340297699,42,405600.0,834.0:COC
54,0.0351541042328,64,405600.0,834.0:COC
1354,0.0472769737244,42,405600.0,834.0:COC
54,0.00253105163574,64,418275.0,769.0:COC
1354,0.0245299339294,42,417423.84,769.6:COC
1354,0.000955104827881,42,421726.84,704.6:COC
1354,0.00094199180603,42,417579.84,639.6:COC
1354,0.0281310081482,42,404364.96,575.2:COC
54,0.047504901886,64,383395.96,510.2:COC
54,0.00012993812561,64,372506.6475,536.05:COC
54,1.90734863281e-05,64,390115.1475,601.05:COC
54,0.000396013259888,64,390115.1475,601.05:COC
1354,0.0318419933319,42,399273.6475,666.05:COC
1354,4.00543212891e-05,42,390115.1475,601.05:COC
54,0.00297594070435,64,390115.1475,601.05:COC
54,0.000181913375854,64,390115.1475,601.05:COC
1354,0.00477600097656,42,399273.6475,666.05:COC
1354,0.00347304344177,42,390115.1475,601.05:COC
